candidate_id,estate,source_id,node_type,title,document_or_part,paragraph_or_rule,url,matched_amounts,rule_based_reason,snippet,is_threshold,inflation_index_candidate,threshold_amounts,threshold_type,confidence,llm_rationale
cand-00334,rule,675cf553af9ccb00,rule,7.4,Insurance Company – Exposure Limits,7.4,https://www.prarulebook.co.uk/pra-rules/insurance-company-exposure-limits/01-06-2026#efeb827e423f498ebf7d1256aa7d1fe3,£2 m,Monetary amount appears with threshold/trigger language.,"imit in (a), does not exceed 40%; (c) 20% or £2 million, if larger, for the whole exposure (but excluding any exposure arising from covered bonds and after deduction of the excess arising from the limit in (b)); (3) for a counterparty exposure to a person , or the aggregate exposure arising from the counterparty exposures to each member of a group of closely related persons , who do not fall into the categories of counterparty to whom (1) and (2) apply: (a) (i) subject to (ii), 1% for that part of the exposure arising from unsecured debt ; (ii) the limit in (i) is increased to 2.5% in the case of an exposure to a regulated institution ; (b) (i) subject to (ii), 1% for that part of the exposu",true,true,£2 million,other_threshold,high,Counterparty exposure cap is 20% or £2 million if larger.
cand-00335,rule,fc8b72d67d20012e,rule,8.5,Insurance Company – Exposure Limits,8.5,https://www.prarulebook.co.uk/pra-rules/insurance-company-exposure-limits/01-06-2026#1037050d86484b71a7dee1eca8b2bf90,£4 m,Monetary amount appears with threshold/trigger language.,"A firm must notify the PRA immediately in accordance with Notifications 7 if the gross earned premiums which it pays to a reinsurer or group of closely related reinsurers has exceeded, or is anticipated to exceed, the higher of: (1) 20% of the firm's projected gross earned premiums for that financial year ; or (2) £4 million.",true,true,£4 million,reporting_trigger,high,PRA notification is triggered when reinsurance premiums exceed this amount or percentage.
cand-00336,rule,90f7ce5789549a8d,rule,2.3,Insurance General Application,2.3,https://www.prarulebook.co.uk/pra-rules/insurance-general-application/01-06-2026#47cfaf4e42b14b30a431b2e084de73cd,"£25,000,000; £50,000,000; £2,500,000; £5,000,000",Monetary amount appears with threshold/trigger language.,"Subject to 2.5 , a firm of the kind mentioned in 2.2 (5) or 2.2 (6) is excluded if it fulfils all of the following conditions: (1) the firm’s annual gross written premium income does not exceed £25,000,000; (2) the total of the firm’s technical provisions , gross of the amounts recoverable from reinsurance contracts and UK ISPVs , as referred to in Technical Provisions 2.1 to 2.3 does not exceed £50,000,000; (3) where the firm belongs to a group , the total of the technical provisions of the group defined as gross of the amounts recoverable from reinsurance contracts and UK ISPVs does not exceed £50,000,000; (4) the business of the firm does not include insurance or reinsurance activities covering liability, credit and suretyship insurance risks, unless they constitute ancillary risks ; and (5) the business of the firm does not include reinsurance operations: (a) exceeding: (i) £2,500,000 of its gross written premium income; or (ii) £5,000,000 of its technical provisions gross of the amounts recoverable from reinsurance contracts and UK ISPVs ; or (b) with more than 10% of its gross written premium income or more than 10% of its technical provisions gross of the amounts recoverable",true,true,"£25,000,000; £50,000,000; £2,500,000; £5,000,000",scope_trigger,high,"Insurance exclusion depends on premium, technical provision and group thresholds."
cand-00337,rule,ea08160e6e00dfd5,rule,1.2,Insurance – Supervised Run-off,1.2,https://www.prarulebook.co.uk/pra-rules/insurance-supervised-run-off/01-06-2026#7ea969750d2947bbabc7fb30171cef83,"£18,000",Monetary amount needs LLM review to distinguish threshold from ordinary mention.,"eds: (a) in the case of a firm which carries on long-term insurance business , but not general insurance business , the sum of £18,000 and 5% of the firm's liabilities arising from its long-term insurance business , excluding linked long-term liabilities and net of reinsurance ceded; (b) in the case of a firm which carries on general insurance business , but not long-term insurance business , the sum of £18,000 and 5% of the firm's liabilities arising from its general insurance business , net of reinsurance ceded; or (c) in the case of a firm which carries on both long-term insurance business and general insurance business : (i) where the transaction is in connection with the firm's long-ter",true,true,"£18,000",permission_or_exemption_condition,medium,Permitted transaction calculation uses a fixed monetary component.
cand-00338,rule,ea08160e6e00dfd5,rule,1.2,Insurance – Supervised Run-off,1.2,https://www.prarulebook.co.uk/pra-rules/insurance-supervised-run-off/01-06-2026#7ea969750d2947bbabc7fb30171cef83,"£18,000",Monetary amount appears with threshold/trigger language.,"and general insurance business : (i) where the transaction is in connection with the firm's long-term insurance business , the sum of £18,000 and 5% of the firm's liabilities arising from its long-term insurance business , excluding linked long-term liabilities and net of reinsurance ceded; and (ii) in all other cases, the sum of £18,000 and 5% of the firm's liabilities arising from its general insurance business , net of reinsurance ceded; and (d) a reference to the “ firm's liabilities” is to be interpreted as a reference only to the liabilities relevant to the operations permitted under regulation 28 or 34 of Part 6 of the EEA Passport Rights (Amendment etc. and Transitional Provisions (E",true,true,"£18,000",permission_or_exemption_condition,medium,Continuation of permitted transaction calculation with fixed monetary component.
cand-00339,rule,bcd69412d950889d,rule,9.11,Internal Capital Adequacy Assessment,9.11,https://www.prarulebook.co.uk/pra-rules/internal-capital-adequacy-assessment/01-06-2026#64bdce4c81c249c9acc5a5d2e9fc7b63,EUR 200; GBP 250,Monetary amount needs LLM review to distinguish threshold from ordinary mention.,Specified size of interest rate shocks for each currency (bps) Currency Parallel Short Long ARS 400 500 300 AUD 300 450 200 BRL 400 500 300 CAD 200 300 150 CHF 100 150 100 CNY 250 300 150 EUR 200 250 100 GBP 250 300 150 HKD 200 250 100 IDR 400 500 350 INR 400 500 300 JPY 100 100 100 KRW 300 400 200 MXN 400 500 300 RUB 400 500 300 SAR 200 300 150 SEK 200 300 150 SGD 150 200 100 TRY 400 500 300 USD 200 300 150 ZAR 400 500 300,false,false,,not_a_threshold,high,"EUR and GBP denote currencies for basis-point shocks, not monetary amounts."
cand-00340,rule,ffd82e6f68a43c30,rule,9.33,Internal Capital Adequacy Assessment,9.33,https://www.prarulebook.co.uk/pra-rules/internal-capital-adequacy-assessment/01-06-2026#4bc37642a8f9469ea1b89021cfbddee7,"£877,000 m",Monetary amount appears with threshold/trigger language.,"For the purposes of 9.32 (1) deposits made by small businesses, legal entities, sole proprietorships or partnerships managed as retail exposures provided the total aggregated liabilities are less than £877,000 may also be treated as retail deposits.",true,true,"£877,000",permission_or_exemption_condition,high,Deposit liabilities below this amount may be treated as retail deposits.
cand-00344,rule,adc43aa9063f13d4,rule,1.2,Large Exposures,1.2,https://www.prarulebook.co.uk/pra-rules/large-exposures/01-06-2026#92306bb49c2e4a8586b8277e962c4dc2,€300 m,Monetary amount appears with threshold/trigger language.,"NCLEG trading book permission means a permission given by the PRA to apply the NCLEG trading book exemption under one of the following: (a) prior to IP completion day , Article 400(2)(c) of Regulation of the European Parliament and of the Council (575/2013/EU) on prudential requirements for credit institutions and investment firms and amending Regulation (EU) No 648/2012; (b) from IP completion day to 31 December 2021, Article 400(2)(c) of the CRR ; or (c) on or after 1 January 2022, Article 400(2)(c) of the Large Exposures (CRR) Part . qualifying exposure means an exposure which has an original exposure value greater than or equal to €300 million, calculated in accordance with Articles 389 and 390 of the CRR before taking into account the effect of credit risk mitigation techniques and exemptions set out in Articles 399 to 403 of the CRR (and as required to be reported in accordance with Article 9 of the Supervisory Reporting ITS ). resolution exemption means the exemption in 2.4 resolution exposure means an exposure to resolution liabilities that ensures that losses can be absorbed and passed from the firm to its resolution entity. resolution liabilities means liabilities that me",true,true,€300 million,reporting_trigger,high,Qualifying exposure definition uses original exposure value threshold.
cand-00341,rule,789644f62302adc8,rule,Article 394(1),Large Exposures (CRR),1,https://www.prarulebook.co.uk/pra-rules/large-exposures-crr/01-06-2026#995727878c4240b6b54221e0aee02c2b,GBP 260 m,Monetary amount appears with threshold/trigger language.,A firm must also report to the PRA exposures of a value greater than or equal to GBP 260 million but less than 10% of the firm's Tier 1 capital on a consolidated basis .,true,true,GBP 260 million,reporting_trigger,high,Large exposure reporting is required above this exposure value.
cand-00342,rule,693cc9df0b59c3c9,rule,Article 395(1),Large Exposures (CRR),1,https://www.prarulebook.co.uk/pra-rules/large-exposures-crr/01-06-2026#311cdcc0836a4f8abfd98bcdd8f34301,GBP 130 m,Monetary amount appears with threshold/trigger language.,"Where that client is an institution or an investment firm or where a group of connected clients includes one or more institutions or investment firms, that value must not exceed 25% of the firm's Tier 1 capital or GBP 130 million, whichever is higher, provided that the sum of exposure values, after taking into account the effect of the credit risk mitigation in accordance with Articles 399 to 403 , to all connected clients that are not institutions does not exceed 25% of the firm's Tier 1 capital . [Note: IFR 2019/2033 added ‘or an investment firm’ and ‘or investment firms’ to 1] Where the amount of GBP 130 million is higher than 25% of the firm's Tier 1 capital , the value of the exposure , after having taken into account the effect of credit risk mitigation in accordance with Articles 399 to 403 of this Part, must not exceed a reasonable limit in terms of the firm's Tier 1 capital .",true,true,GBP 130 million,other_threshold,high,Large exposure limit uses the higher of Tier 1 percentage or this amount.
cand-00343,rule,22fbf13aaa4d3a55,rule,Article 396(1),Large Exposures (CRR),1,https://www.prarulebook.co.uk/pra-rules/large-exposures-crr/01-06-2026#97a816ce2aad4d8cb30b005d1a9ad50f,GBP 130 m,Monetary amount appears with threshold/trigger language.,"If, in an exceptional case, exposures exceed the limit set out in Article 395(1) , the firm must report the value of the exposure without delay to the PRA which may, where the circumstances warrant it, allow the firm a limited period of time in which to comply with the limit. [Note: This is a permission under sections 144G and 192XC of FSMA to which Part 8 of the Capital Requirements Regulations applies] Where the amount of GBP 130 million referred to in Article 395(1) is applicable, the PRA may allow the 100% limit in terms of the firm's Tier 1 capital to be exceeded on a case-by-case basis. [Note: This is a permission under sections 144G and 192XC of FSMA to which Part 8 of the Capital Req",true,true,GBP 130 million,permission_or_exemption_condition,high,PRA discretion applies where the Article 395 monetary limit is applicable.
cand-00345,rule,8540a127e9de724e,rule,3.5,Large Non-Solvency II Firms – Senior Management Functions,3.5,https://www.prarulebook.co.uk/pra-rules/large-non-solvency-ii-firms-senior-management-functions/01-06-2026#84eb591563e949f9bee5f14fa65f78c8,£10 billion,Monetary amount appears with threshold/trigger language.,The Head of Key Business Area function (SMF6) is the function of having responsibility for management of a business area or division of a firm (other than a third country branch undertaking ) where: (1) the relevant business area or division of the firm accounts for more than 20% of the firm’s gross revenue; and (2) the person performing that function does not report to a person performing the Head of Key Business Area function in respect of that same business area or division of the firm ; and (3) either the gross total assets or the technical provisions of the relevant business area or division of the firm exceed £10 billion.,true,true,£10 billion,scope_trigger,high,SMF6 key business area definition uses asset or technical provision threshold.
cand-00346,rule,223dceff456e0b69,rule,1.1,Leverage Ratio – Capital Requirements and Buffers,1.1,https://www.prarulebook.co.uk/pra-rules/leverage-ratio-capital-requirements-and-buffers/01-06-2026#ececa5b1d6e94241a462769859022c97,£75 billion; £10 billion,Monetary amount appears with threshold/trigger language.,"Unless otherwise stated, this Part applies to: (1) every CRR firm that: (a1) has retail deposits equal to or greater than £75 billion, as determined in accordance with 1.1B , on an individual basis; or (a2) that has foreign assets equal to or greater £10 billion, as determined in accordance with 1.1A , on an individual basis; (a) [deleted] (b) [deleted] (c) [deleted] (1A) every CRR consolidation entity that: (a) has retail deposits equal to or greater than £75 billion, as determined in accordance with 1.1B ; or (b) has foreign assets equal to or greater than £10 billion, as determined in accordance with 1.1A , in each case, on the basis of its consolidated situation ; and (2) a ring-fenced b",true,true,£75 billion; £10 billion,scope_trigger,high,Leverage Ratio Part applies where retail deposits or foreign assets exceed thresholds.
cand-00347,rule,223dceff456e0b69,rule,1.1,Leverage Ratio – Capital Requirements and Buffers,1.1,https://www.prarulebook.co.uk/pra-rules/leverage-ratio-capital-requirements-and-buffers/01-06-2026#ececa5b1d6e94241a462769859022c97,£75 billion; £10 billion,Monetary amount appears with threshold/trigger language.,"dance with 1.1A , in each case, on the basis of its consolidated situation ; and (2) a ring-fenced body that is required to comply with Parts Two and Three of the CRR on a sub-consolidated basis and that: (a) has retail deposits equal to or greater than £75 billion, as determined in accordance with 1.1B ; or (b) has foreign assets equal to or greater than £10 billion, as determined in accordance with 1.1A , in each case, on an RFB sub-consolidated basis .",true,true,£75 billion; £10 billion,scope_trigger,high,Continuation of leverage ratio application thresholds for consolidated/RFB bases.
cand-00447,rule,ee20739922e3ff84,rule,Article 411 Definitions,Liquidity (CRR),Article 411 Definitions,https://www.prarulebook.co.uk/pra-rules/liquidity-crr/01-06-2026#467e3f1d08f04e82a2fd88159eb934d5,"GBP 880,000",Monetary amount appears with threshold/trigger language.,"For the purposes of this Part, the following definitions apply: (1) ‘ financial customer ’ means a customer, including a financial customer belonging to a non-financial corporate group, which performs one or more of the Annex 1 activities as its main business, or which is one of the following: (a) a credit institution; (b) an investment firm; (c) a securitisation special purpose entity (SSPE); (d) a collective investment undertaking (CIU); (e) a non-open-ended investment scheme; (f) an insurance undertaking; (g) a reinsurance undertaking; (h) a financial holding company or mixed-financial holding company; (i) a financial institution; (j) a pension scheme arrangement as defined in point (10) of Article 2 of Regulation (EU) No 648/2012; (2) ‘ retail deposit ’ means a liability to a natural person or to an SME, where the natural person or the SME would qualify for the retail exposure class under the Standardised or IRB approaches for credit risk, or a liability to a company which is eligible for the treatment set out in Article 153(4), and where the aggregate deposits by that SME or company on a group basis do not exceed GBP 880,000; (3) ‘ personal investment company ’ means an undert",true,true,"GBP 880,000",permission_or_exemption_condition,high,Retail deposit definition depends on aggregate deposits not exceeding this amount.
